Mean,Standard_Deviation, Entropy,RMS,Variance,Smoothness,Kurtosis,Skewness,IDM,ACTIVITY
1007.422857,2177.569,0.591672779,2253.731705,4741806.748,0.999858216,2.687350519,1.028964611,6280.898135,4
8491.528571,19154.43938,0.591672779,19661.7747,366892547.9,0.999983177,4.626353743,1.808667511,35089.1485,3
3107.271429,6074.462941,0.863120569,6425.179822,36899100.02,0.999954027,1.946354526,0.858680722,16845.44027,0
25538.25714,60627.10422,0.591672779,61666.49083,3675645766,0.999994406,4.982204856,1.959549232,98476.15471,4
340.6472429,1001.134203,0.591672779,987.4861276,1002269.693,0.999580806,4.941988564,1.923352764,2544.407888,2
10414.90714,23490.51187,0.591672779,24113.17637,551804148,0.999986284,4.702480693,1.843866863,42686.95554,5
9079.34,20316.46239,0.591672779,20886.06086,412758644,0.999984266,4.405957537,1.720617742,39084.69154,5
13392.98571,30993.05751,0.591672779,31665.7141,960569613.8,0.999989334,4.768629864,1.868221129,54384.47349,4
62450.82857,153796.4495,0.591672779,155481.202,23653347893,0.999997712,5.12644006,2.02298121,225116.6468,2
52465.64429,129640.9089,0.863120569,130990.2386,16806765248,0.999997277,5.120419526,2.020251093,190723.712,0
25374.71286,60461.07766,0.591672779,61458.9106,3655541912,0.99999437,5.022537732,1.976901776,96129.92255,2
23462.07143,55838.39203,0.591672779,56771.26753,3117926025,0.999993911,4.96107632,1.95017893,91243.92736,2
1352.694286,2519.057275,0.591672779,2696.09162,6345649.556,0.999894402,2.067948494,0.931824924,7585.094267,1
13015.78571,29190.34242,0.863120569,29996.02662,852076090.8,0.999989024,4.732951522,1.857517783,52936.17692,0
749.6942857,1760.007443,0.591672779,1793.641461,3097626.199,0.999809482,3.09387534,1.12314374,4937.712579,3
5049.847143,10553.67232,0.591672779,10998.61478,111379999.4,0.999971711,3.824557002,1.506031109,22910.18048,4
5169.544286,11304.95818,0.863120569,11673.42399,127802079.3,0.999972366,3.994656922,1.551119925,23243.50548,0
35956.91429,87752.00932,0.863120569,88843.9954,7700415139,0.999996027,5.057710906,1.992217106,135499.7851,0
15566.64286,36034.29931,0.863120569,36814.33523,1298470727,0.999990823,4.801366603,1.883145405,62917.82851,0
11169.39286,25850.40969,0.591672779,26410.89993,668243681.2,0.99998721,4.836589662,1.895950581,44375.56721,1
5215.628571,11409.96104,0.863120569,11780.99399,130187210.9,0.999972611,3.789346376,1.465556859,24031.10995,0
56217.81429,136628.4524,0.863120569,138423.3169,18667334016,0.999997459,5.108657981,2.015226564,206057.9344,0
2333.071429,4638.265223,0.591672779,4887.061368,21513504.28,0.999938772,2.842841483,1.143472764,11402.06472,4
5487.968571,11951.92068,0.863120569,12351.48945,142848408,0.99997397,4.413614353,1.725724473,23270.33566,0
4625.085714,9733.983269,0.591672779,10129.46555,94750430.28,0.999969113,3.927135227,1.537575217,20693.64145,3
2552.408571,5528.466225,0.863120569,5719.479989,30563938.8,0.999944034,2.300378658,0.856330876,13697.32199,0
18790.18571,41903.60957,0,43106.13566,1755912495,0.999992397,5.056586203,1.993497989,69356.95846,3
12974.52857,27894.85229,0.591672779,28901.57052,778122784.5,0.99998899,4.781385152,1.883722657,51985.71422,4
3006.074286,6063.081847,0.591672779,6367.56454,36760961.48,0.999952479,2.396887971,0.982067156,15525.82748,5
16774.91429,39315.51965,0.863120569,40078.57418,1545710085,0.999991484,4.904266032,1.92647382,66197.07873,0
2429.87,5013.300742,0.591672779,5238.988227,25133184.33,0.999941211,1.911458178,0.767135731,13587.93183,3
13174.05714,30337.42496,0.591672779,31023.14019,920359353.3,0.999989156,4.827768905,1.894295492,52697.52349,4
6560.071429,14086.58704,0.591672779,14598.59761,198431934.3,0.999978224,4.336778532,1.699584146,28097.86819,3
11007.9,24944.00057,0.863120569,25583.01899,622203164.6,0.999987022,4.842663437,1.903052087,43837.1914,0
3052.215714,6102.93609,0.591672779,6421.916924,37245828.91,0.999953198,2.467626244,1.017020957,15596.81645,4
7947.028571,18588.15702,0.591672779,18955.60351,345519581.4,0.999982024,4.58093002,1.779120196,33235.0985,3
2079.325714,4561.46147,0.863120569,4707.239902,20806930.74,0.999931301,2.496451584,0.905967078,10928.52661,0
2785.168571,5736.713733,0.591672779,5997.13568,32909884.46,0.999948711,3.150462111,1.241984588,13426.23929,3
960.8057143,2061.47486,0.591672779,2136.756719,4249678.598,0.999851337,2.610091309,0.996049963,5943.012696,5
3898.435714,8431.847156,0.863120569,8725.667276,71096046.46,0.999963357,3.337283476,1.289190177,18810.36312,0
2538.972857,4978.224341,0.591672779,5262.006512,24782717.59,0.999943737,2.91358538,1.186949727,12290.6776,2
359.6876286,1154.270215,0.591672779,1127.555174,1332339.728,0.999602988,4.89426599,1.894548037,2864.124238,2
8811.128571,18317.39474,0.591672779,19111.00508,335526950,0.999983787,4.382314251,1.733681339,37589.85753,5
1241.312857,2438.240218,0.591672779,2576.157034,5945015.362,0.999884928,2.043972573,0.867276747,7124.223421,2
2609.775714,5492.938287,0.863120569,5716.026731,30172371.03,0.999945264,2.581626982,0.997297481,13403.15871,0
2452.132857,5216.621496,0.591672779,5416.502929,27213139.83,0.999941745,2.142575053,0.814562068,13321.76242,4
4480.648571,9337.069419,0.591672779,9736.666145,87180865.33,0.999968118,3.815640958,1.503832544,20330.17775,3
9649.414286,20461.79068,0.591672779,21259.91412,418684877.8,0.999985195,4.620557156,1.820929698,39710.94227,4
8448.914286,19010.53452,0.591672779,19523.2155,361400422.8,0.999983092,4.581041116,1.789666359,35175.32147,2
5478.2,11584.29866,0.591672779,12043.08088,134195975.3,0.999973923,4.140975071,1.622098196,23926.80827,5
42970.43,104122.723,0.591672779,105542.4448,10841541437,0.999996675,5.077966606,2.001543277,160214.4758,5
6634.474286,14392.2871,0.591672779,14884.99394,207137928,0.999978468,4.416777643,1.729376628,28146.24737,5
6826.882857,8924.837493,0,10718.21315,79652724.27,0.999979075,1.733152464,0.694743832,22121.65656,3
9807.671429,21554.58443,0.591672779,22235.53652,464600109.9,0.999985434,4.602036173,1.80860249,40895.54227,4
25106.9,57952.11434,0.591672779,59237.03032,3358447556,0.99999431,4.985997848,1.963322674,96639.22736,2
6627.214286,14255.39135,0.591672779,14768.38747,203216182.6,0.999978444,4.388376701,1.720437744,28196.79116,2
11644.27143,27528.62551,0.863120569,28020.59124,757825222.6,0.999987732,4.892237576,1.91861774,45786.55747,0
3260.64,7042.726436,0.863120569,7290.1341,49599995.65,0.999956189,3.736242337,1.447937384,15029.66733,0
1281.805714,3573.060816,0.863120569,3547.67052,12766763.6,0.999888563,2.074769819,0.349978232,8568.559457,0
6152.28,12869.60496,0.591672779,13409.56074,165626731.8,0.99997678,4.126599211,1.62143043,26869.65613,4
8843.972857,19912.56056,0.591672779,20447.04449,396510067.9,0.999983847,4.386924378,1.710161873,38205.93052,4
3419.001429,7266.015014,0.591672779,7546.019201,52794974.18,0.999958218,2.729571102,1.049488329,17381.50581,3
6931.59,15212.7935,0.591672779,15697.60262,231429086,0.999979391,4.48693204,1.758571343,29298.44049,3
1485.964286,3569.616455,0.591672779,3623.526278,12742161.63,0.999903872,2.577389377,0.874274766,9769.062067,4
1253.667143,3058.119317,0.591672779,3096.411095,9352093.759,0.999886062,2.443256604,0.781277491,8243.591208,4
15256.78,35265.68433,0.591672779,36038.46418,1243668492,0.999990637,4.898868951,1.924390359,59877.1373,4
1895.267143,4721.229899,0.591672779,4764.21682,22290011.76,0.99992463,2.534622035,0.765735451,10474.81285,3
8135.128571,19751.59694,0.863120569,20014.33668,390125581.7,0.99998244,4.497682958,1.73327002,34907.8086,0
2947.231429,5737.307706,0.591672779,6074.577116,32916699.72,0.999951531,3.216687681,1.309454071,13871.35122,3
9217.542857,20178.28143,0.591672779,20831.70634,407163041.3,0.999984502,4.431182494,1.73899471,39426.73199,3
1390.135714,2482.820472,0.591672779,2686.30724,6164397.498,0.999897246,2.016023438,0.943173169,7595.681294,2
17337.17143,40363.45156,0.863120569,41195.16602,1629208222,0.99999176,4.833988444,1.897518137,69821.57873,0
1229.272857,2544.707292,0.591672779,2657.361568,6475535.201,0.999883801,1.974056633,0.772652074,7169.439335,1
14107.07143,32174.60797,0.591672779,32959.496,1035205398,0.999989873,4.989183605,1.96488942,53973.74159,4
18887.65714,43296.82705,0.591672779,44312.03729,1874615233,0.999992437,4.95512178,1.950366373,73261.65303,3
4672.195714,10741.50719,0.863120569,10987.56277,115379976.7,0.999969425,3.755609755,1.418391314,21880.15778,0
7169.027143,15424.73375,0.591672779,15979.00014,237922411.1,0.999980073,4.587773261,1.801629152,29545.68966,4
14208.34286,32621.66337,0.591672779,33377.01641,1064172921,0.999989946,4.993135798,1.966309166,54364.46457,3
6184.11,13611.11682,0.591672779,14037.08111,185262501.1,0.9999769,4.240176914,1.653948365,27078.16289,5
2177.028571,4022.148771,0.863120569,4313.471559,16177680.74,0.999934384,2.066725998,0.925271689,11212.90271,0
4022.474286,8677.22108,0.863120569,8984.328337,75294165.67,0.999964487,3.473921914,1.352728831,19175.60778,0
13894.72857,31448.02973,0.591672779,32260.80288,988978573.9,0.999989719,4.984558391,1.963201875,53145.26457,3
3006.754286,5908.372973,0.591672779,6241.991743,34908871.19,0.99995249,2.46921003,1.026002145,15224.47384,5
2551.334286,5343.531072,0.591672779,5566.290024,28553324.32,0.99994401,2.123656153,0.829389059,13808.01842,4
25738.08571,62922.08932,0.863120569,63687.0466,3959189324,0.99999445,5.030659789,1.979246328,97348.26471,0
2465.841429,4871.610235,0.591672779,5140.290922,23732586.28,0.999942069,2.866250014,1.161788713,12014.79063,3
375.4300286,888.0595948,0,903.8436186,788649.8439,0.999619629,5.155067627,2.035941351,2440.051692,4
8594.828571,19826.7642,0.863120569,20268.5577,393100578.5,0.999983379,4.428522755,1.725602761,37324.35566,0
29996.68571,71210.79054,0.863120569,72431.70992,5070976689,0.999995238,5.060979471,1.994347932,112038.2394,0
979.6457143,2085.485896,0.591672779,2165.094805,4349251.423,0.999854196,2.37085086,0.89938497,5969.956502,4
4372.711429,8992.414313,0.863120569,9403.839092,80863515.18,0.999967331,3.626229478,1.44769039,20296.0076,0
37585.18571,92649.79794,0.863120569,93650.13435,8583985058,0.999996199,5.071194008,1.997923761,140748.6339,0
4001.381429,9520.823421,0.863120569,9680.273351,90646078.62,0.999964299,3.655961698,1.355494423,19189.73199,0
8524.5,19092.88457,0.591672779,19624.6898,364538241.3,0.999983242,4.529655325,1.769009887,35785.8985,3
10383.75714,21832.60273,0.591672779,22724.22288,476662541.8,0.999986242,4.661754758,1.836352771,42142.06422,4
2914.972857,5742.921785,0.591672779,6063.548833,32981150.63,0.999950994,2.36142173,0.982190804,14931.67081,4
10663.42857,24186.37033,0.863120569,24801.62443,584980510,0.999986603,4.293090767,1.671779727,46979.23213,0
178136.8,451721.8046,0.863120569,454571.1588,2.04053E+11,0.999999198,5.153249416,2.035109879,626932.7891,0
3208.245714,6891.726681,0.863120569,7141.681113,47495896.65,0.999955474,3.143799189,1.203808671,15691.21367,0
2772.231429,5722.527493,0.863120569,5979.498248,32747320.91,0.999948471,2.81717758,1.114648726,13829.60281,0
11605.34,26813.84885,0.591672779,27403.55127,718982490.2,0.999987691,4.774016919,1.870251799,46980.1229,5
1331.008571,2602.198925,0.591672779,2752.394339,6771439.243,0.999892682,1.911029653,0.823395598,7484.455352,5
2425.942857,4978.096226,0.591672779,5208.304405,24781442.04,0.999941116,1.994531855,0.799571084,13265.3815,4
8334,19127.71216,0.863120569,19571.86438,365869372.3,0.999982859,4.630347142,1.808990424,34691.39231,0
813.9928571,2090.330203,0.591672779,2099.488807,4369480.357,0.999824529,3.401574123,1.191485681,5676.05957,5
9464.414286,20542.53898,0.591672779,21243.49114,421995907.9,0.999984906,4.561259342,1.793648467,39578.49227,4
5594.291429,11696.04218,0.591672779,12188.15052,136797402.7,0.999974464,4.118330447,1.617588145,24441.34427,5
10195.98571,22954.90949,0.591672779,23571.39335,526927869.5,0.999985989,4.601800155,1.801379861,42537.78357,3
61861.17143,153850.2028,0.591672779,155290.9441,23669884915,0.999997691,5.125119513,2.022253412,223067.4738,3
15680.29857,36869.51737,0.863120569,37563.79375,1359361311,0.999990889,4.914404313,1.929947343,61544.25972,0
26724.32857,63485.17335,0.591672779,64566.16935,4030367235,0.999994654,5.072431144,1.999301369,99128.3485,3
7346.487143,16790.02547,0.863120569,17193.12921,281904955.2,0.999980555,4.557348956,1.775220208,30773.97652,0
15351.2,35740.46908,0.591672779,36476.80706,1277381130,0.999990694,4.910654016,1.928907454,60122.7953,4
18723.05714,43064.4798,0.591672779,44047.32293,1854549420,0.99999237,4.960005276,1.952200271,72533.35303,3
3111.847143,6575.0872,0.863120569,6836.621749,43231771.69,0.999954095,3.155951578,1.225139394,15125.76982,0
12991.25714,32513.65404,0.863120569,32785.52714,1057137699,0.999989004,4.884584922,1.908394053,51343.64887,0
3043.815714,6394.173471,0.863120569,6656.537334,40885454.38,0.999953069,2.92312253,1.14402895,15138.83805,0
8947.782857,19898.32709,0.591672779,20480.30501,395943420.9,0.999984035,4.33955863,1.694199846,38820.57154,5
5091.258571,11560.85875,0.863120569,11852.46886,133653455,0.999971941,3.888511791,1.49210221,23507.51362,0
1497.531429,2805.964496,0.591672779,2998.543055,7873436.754,0.999904614,1.970064869,0.890917707,8338.889335,1
25649.37143,63976.68097,0.863120569,64546.02569,4093015708,0.99999443,5.047167343,1.985934535,96396.69367,0
3400.452857,7689.935383,0.863120569,7889.886787,59135106.2,0.999957991,2.781087087,1.013194755,17635.63471,0
8248.942857,18249.15792,0.591672779,18801.61846,333031764.7,0.999982682,4.645121753,1.819707567,33792.0485,3
278.9414571,928.3049232,0.591672779,903.576903,861750.0304,0.999488122,4.686415327,1.765100663,2248.569665,3
11294.88,25933.67047,0.591672779,26533.94533,672555264,0.999987352,4.81209354,1.886411657,45112.65921,1
8945.3,20155.57841,0.591672779,20693.72848,406247340.9,0.99998403,4.38933594,1.71134049,38653.24852,4
37318.32857,87510.6749,0.591672779,89200.66693,7658118221,0.999996172,5.081090706,2.003641967,138190.8232,3
1182.065714,2379.878644,0.591672779,2500.396815,5663822.361,0.999879161,1.949492971,0.793451037,6776.898325,4
2502.3,4864.033316,0.863120569,5151.746689,23658820.1,0.999942913,1.920749417,0.860668423,14126.91629,0
2141.99,4714.81293,0.591672779,4862.298309,22229460.96,0.999933311,2.374279124,0.860445805,11455.32285,3
45082.57143,111251.4818,0.863120569,112433.1045,12376892200,0.999996831,5.094869936,2.008604927,166471.2977,0
6734.094286,14746.03236,0.591672779,15222.67577,217445470.3,0.999978786,4.375047215,1.709473415,28805.82459,4
6113.107143,13557.51862,0.591672779,13961.31604,183806311.2,0.999976632,4.244001944,1.652214921,26788.92786,4
7167.257143,14632.8249,0.591672779,15326.46829,214119564.7,0.999980068,4.374014675,1.732327902,30395.65743,4
580.5671429,1635.519363,0.863120569,1621.681181,2674923.588,0.999753996,3.682182415,1.263506076,4290.110724,0
12444.82857,28647.10837,0.591672779,29296.65318,820656817.7,0.999988521,4.810968342,1.887483516,50043.20987,4
5142.978571,11053.16285,0.591672779,11452.92261,122172409,0.999972224,4.112952758,1.606240366,22665.60198,4
3573.72,7394.507885,0.591672779,7722.62727,54678746.87,0.999960027,2.602850902,1.027972032,18222.74386,5
62293.1,153221.5274,0.863120569,154930.4134,23476836460,0.999997707,5.102838691,2.012381184,229403.1072,0
27246.67143,64434.00243,0.591672779,65582.13143,4151740669,0.999994757,5.06278489,1.995229072,101603.1485,3
1838.757143,3567.88827,0.591672779,3780.516878,12729826.71,0.999922314,1.98772886,0.844784695,9779.793181,2
1107.65,2408.792877,0.863120569,2490.034951,5802283.124,0.999871043,2.095764959,0.759393745,6702.221946,0
667.3852857,1626.148916,0.591672779,1646.814398,2644360.298,0.999785991,3.602732946,1.318012483,4523.718662,2
10233.98571,22475.6171,0.591672779,23188.85641,505153364.2,0.999986041,4.622353896,1.817520816,42556.53822,2
11058.71429,25191.41548,0.863120569,25811.71001,634607413.9,0.999987082,4.845216428,1.901509095,43724.40045,0
11618.94714,26910.17503,0.591672779,27490.1142,724157520.1,0.999987705,4.802923457,1.8823992,46736.6929,5
79520.05714,201482.8069,0.863120569,202779.2626,40595321493,0.999998204,5.12977514,2.024200144,285819.7285,0
27510.94286,66430.74664,0.863120569,67375.52378,4413044099,0.999994807,5.037203805,1.9829979,103904.3561,0
2820.894286,5770.842175,0.591672779,6041.733768,33302619.41,0.99994936,3.087204257,1.222990201,13651.93129,3
9501.442857,19446.0744,0.591672779,20356.9601,378149809.5,0.999984965,4.467519957,1.764461789,39575.46502,3
1718.074286,3478.628377,0.591672779,3650.197393,12100855.38,0.999916857,2.153466633,0.866005356,9104.009624,2
115431.0143,287876.8135,0.863120569,290445.1244,82873059738,0.999998762,5.139540305,2.028987757,417396.8796,0
13048.56714,30058.65528,0.591672779,30736.18685,903522757.3,0.999989052,4.710700611,1.843601646,53566.53036,5
15333.65714,35048.38468,0.591672779,35889.08091,1228389269,0.999990684,4.899649032,1.926494929,60276.44533,3
2740.33,5196.873733,0.591672779,5537.029105,27007496.6,0.999947871,1.892217188,0.856633887,14842.95385,4
47488.11429,117502.9562,0.863120569,118699.8106,13806944721,0.999996992,5.109817874,2.015259409,172854.5226,0
11875.04286,27840.83827,0.863120569,28379.54533,775112275.5,0.99998797,4.78284963,1.871981943,48105.11719,0
4915.987143,10137.05079,0.591672779,10594.65701,102759798.7,0.999970941,4.055483866,1.601950698,21639.60612,4
9000.382857,20095.76304,0.591672779,20667.73329,403839692.2,0.999984128,4.630418084,1.813976164,37218.95679,5
1136.05,2346.571104,0.591672779,2451.607137,5506395.944,0.999874267,1.901410344,0.735377281,6505.551362,2
5356.112857,11321.27373,0.863120569,11770.68421,128171238.9,0.999973329,4.373967693,1.720711326,22784.97901,0
1310.065714,2525.451997,0.591672779,2680.121318,6377907.789,0.999890966,2.049935739,0.893911326,7461.239267,1
1519.007143,3291.839579,0.591672779,3405.225518,10836207.82,0.999905962,2.128142648,0.79097387,9220.786891,3
9069.245714,20155.74086,0.591672779,20747.74295,406253889.4,0.999984248,4.347281069,1.698062738,39316.89252,4
8436.014286,18808.11644,0.591672779,19348.81253,353745244,0.999983066,4.579041715,1.790730121,35064.02553,4
4810.987143,10467.31844,0.591672779,10819.34586,109564755.4,0.999970307,4.159359131,1.623207984,21195.14446,5
38910.92857,95416.95726,0.591672779,96528.89792,9104395732,0.999996329,5.044037141,1.98565212,147228.9996,3
34179.8,82371.04409,0.863120569,83570.1113,6784988904,0.99999582,5.086806784,2.005638666,126794.5498,0
37842.21429,92498.79115,0.863120569,93625.69127,8556026365,0.999996225,5.087686902,2.005434027,139754.5851,0
912.2171429,2058.663836,0.863120569,2113.006035,4238096.789,0.99984342,2.490054665,0.883962666,5761.150561,0
23534.28571,56745.70778,0.863120569,57566.71948,3220075352,0.99999393,5.043006545,1.985271114,88133.77195,0
2637.398571,5490.70287,0.591672779,5726.854118,30147818,0.999945837,2.63317872,1.028690551,13416.57481,4
154209.0571,388627.66,0.863120569,391453.6611,1.51031E+11,0.999999074,5.146673531,2.03209885,547899.1738,0
1216.298571,2492.517485,0.863120569,2608.54464,6212643.414,0.999882561,1.885783397,0.755848647,6901.740226,0
1236.151429,2494.405848,0.591672779,2619.401668,6222060.534,0.999884447,2.018475393,0.832343218,7175.131294,2
129958.4429,326771.6892,0.863120569,329263.8541,1.0678E+11,0.999998901,5.142945175,2.030389461,462759.0529,0
4223.931429,8928.875149,0.863120569,9283.164836,79724811.43,0.99996618,3.985717753,1.559881444,18801.64624,0
2174.672857,4646.697286,0.591672779,4820.420673,21591795.67,0.999934313,1.985911051,0.752159056,12156.56527,2
3992.425714,7506.267144,0.591672779,8014.634117,56344046.43,0.999964219,3.55157096,1.446598722,18009.13416,3
1510.928571,3285.058538,0.591672779,3396.005923,10791609.6,0.99990546,2.154318225,0.797455814,9204.658891,3
2336.061429,4886.84132,0.591672779,5091.836457,23881218.09,0.999938851,2.026773276,0.800940057,12845.45829,3
13865.47143,32202.61825,0.591672779,32880.3259,1037008622,0.999989697,4.971516798,1.956276898,53499.99159,4
17914.47143,43128.59543,0.863120569,43763.89978,1860075744,0.999992026,4.980687618,1.956819022,68605.30317,0
2278.325714,4810.03481,0.591672779,5002.199311,23136434.87,0.999937301,2.005535061,0.778989004,12623.50229,3
3078.948571,6408.365899,0.591672779,6684.335538,41067153.5,0.999953604,3.32055946,1.299285938,14631.29615,4
1764.075714,4470.202723,0.863120569,4498.889009,19982712.39,0.999919025,1.960928387,0.499763571,11035.7567,0
5171.798571,11041.3829,0.591672779,11456.16068,121912136.5,0.999972378,4.261515164,1.670828621,22358.89561,5
7433.671429,14830.53887,0.591672779,15613.57283,219944883.1,0.999980783,4.204050871,1.671360784,31960.97645,2
9290.9,20681.85787,0.863120569,21282.72683,427739245,0.999984624,4.756331377,1.866801869,37378.07421,0
1723.99,3484.676585,0.591672779,3657.923221,12142970.9,0.999917143,2.138222209,0.863922273,9149.134624,2
2768.168571,5340.03714,0.591672779,5666.130963,28515996.65,0.999948396,3.113215508,1.273038705,13089.62019,2
25533.34286,61195.09539,0.591672779,62143.49682,3744839700,0.999994405,4.978809204,1.957371575,98659.05471,4
2916.784286,6739.66122,0.863120569,6887.790586,45423033.36,0.999951025,3.03772392,1.099841012,14822.60041,0
13618.64286,31041.72299,0.591672779,31802.52333,963588566.1,0.99998951,4.985768821,1.963314303,52100.36457,3
3648.99,8065.968274,0.863120569,8311.48054,65059844.2,0.999960852,3.738259871,1.434822504,16928.69018,0
23609.77143,58067.01025,0.863120569,58715.55553,3371777679,0.999993949,5.05698826,1.991934899,89486.50407,0
22275.67143,52314.46655,0.591672779,53310.75906,2736803410,0.999993587,5.038900918,1.984840943,83747.87972,3
1961.735714,3739.303668,0.863120569,3979.109746,13982391.92,0.999927183,2.440499817,1.032626264,9816.525566,0
15741.50143,36323.75411,0.591672779,37131.14739,1319415112,0.999990925,4.894931346,1.923106156,61907.54433,5
1323.201429,2564.351048,0.591672779,2717.966991,6575896.298,0.999892048,2.14534219,0.924964995,7612.786294,2
10030.83143,22715.57639,0.591672779,23300.23764,515997410.5,0.999985758,4.454104614,1.736744387,42936.50385,2
1140.838143,2243.636663,0.591672779,2369.870838,5033905.474,0.999874794,2.537174009,1.076700564,6765.137377,2
3140.622857,6500.463136,0.591672779,6788.443009,42256020.99,0.999954515,3.24175319,1.272799699,15018.42015,4
1163.754286,2718.715546,0.863120569,2773.05282,7391414.223,0.99987726,1.989508608,0.601259093,6779.881357,0
62810.28571,153839.5011,0.591672779,155662.3987,23666592112,0.999997726,5.12681592,2.023214099,226387.7468,2
3084.065714,6716.371511,0.863120569,6940.956161,45109646.28,0.999953681,3.0009311,1.142322834,15415.83511,0
2553.692857,5334.129902,0.591672779,5559.638751,28452941.81,0.999944062,2.063353349,0.807787166,13921.82145,5
8849.154286,19766.08415,0.591672779,20327.11496,390698082.6,0.999983857,4.376660946,1.708249561,38216.79154,5
8502.6,18321.55048,0.863120569,18974.17312,335679212.1,0.999983199,4.434776258,1.746373659,36324.04434,0
753.7414286,1746.25318,0.591672779,1783.787464,3049400.17,0.999810505,3.1173352,1.145390403,4931.071579,3
8157.485714,16972.61088,0.591672779,17704.83846,288069520.2,0.999982488,4.450747753,1.75579449,34246.59104,3
2511.227143,5301.700091,0.591672779,5513.515542,28108023.85,0.999943116,2.073127491,0.799092549,13737.11442,4
2202.262857,4708.025999,0.591672779,4883.540646,22165508.8,0.999935136,1.966618982,0.744524927,12356.22942,3
1710.874286,3342.788427,0.591672779,3536.241802,11174234.47,0.999916507,2.024273501,0.843254506,9058.575235,4
70948.98571,176796.4542,0.591672779,178396.92,31256986232,0.999997986,5.124885217,2.022148176,256450.139,3
4897.512857,10457.69057,0.591672779,10850.14271,109363292,0.999970832,3.604856066,1.40237939,22846.07434,4
4588.165714,9249.660008,0.863120569,9715.202476,85556210.27,0.999968865,4.164694651,1.650246979,19797.41837,0
1267.211429,2606.106259,0.591672779,2725.318137,6791789.835,0.999887279,2.199246933,0.854296205,7504.052321,3
1204.347143,2546.407875,0.591672779,2647.325408,6484193.068,0.999881396,1.988051875,0.75018787,7105.429335,1
19247.28571,44828.36058,0.591672779,45748.84468,2009581913,0.999992578,4.951126626,1.947698733,74986.08005,4
3420.3,7363.1092,0.863120569,7626.845699,54215377.1,0.999958234,3.915434525,1.519498956,15389.25837,0
2027.405714,3914.90165,0.591672779,4152.991127,15326454.93,0.999929542,1.885576953,0.813898486,11076.28218,4
1574.002857,3217.867527,0.591672779,3369.409094,10354671.42,0.999909248,1.898738271,0.765458222,8788.778447,5
797.5571429,1797.525016,0.591672779,1845.429058,3231096.183,0.999820914,2.790511977,1.03464868,5103.188678,2
1103.05,2309.689838,0.591672779,2406.094583,5334667.147,0.999870506,2.843134867,1.122758592,6794.884669,4
13476.48571,30820.53231,0.591672779,31556.61792,949905211.8,0.9999894,4.85654728,1.90765947,53506.27349,4
729.7677143,1494.096452,0.863120569,1563.963448,2232324.209,0.999804281,2.836620608,1.141307082,4442.574519,0
37114.72857,89812.27439,0.591672779,91057.27344,8066244630,0.999996151,5.043757432,1.986170057,140411.9232,3
1205.792143,2305.542901,0.591672779,2451.550858,5315528.07,0.999881538,2.467214924,1.074277133,7031.888004,3
12308.87429,28327.37775,0.591672779,28970.92307,802440330.1,0.999988394,4.805432888,1.884991873,49537.0909,5
9281.585714,20540.22681,0.863120569,21160.74647,421900917.5,0.999984609,4.684630866,1.839626319,38037.84389,0
6090.83,12954.05127,0.591672779,13451.13982,167807444.3,0.999976546,4.231824643,1.658254272,26359.40813,4
1338.322857,2562.027795,0.591672779,2723.48713,6563986.423,0.999893268,2.107352178,0.923068776,7633.249267,1
2719.901429,5570.917038,0.591672779,5830.899787,31035116.64,0.99994748,2.551704388,1.014482402,13867.72481,4
30914.84286,73189.39462,0.591672779,74479.35234,5356687485,0.999995379,5.072674986,1.999627372,114864.3069,3
3102.45,6263.711949,0.863120569,6576.808782,39234087.38,0.999953956,2.998155638,1.209072152,15124.81561,0
1019.172857,2128.863653,0.591672779,2218.859292,4532060.453,0.99985985,2.464675081,0.963907054,6181.981475,3
13964.17143,32419.71781,0.591672779,33104.19741,1051038103,0.99998977,4.979856277,1.959939992,53739.94159,4
6025.008571,13253.16558,0.863120569,13669.48366,175646397.9,0.99997629,4.250709545,1.657804289,26320.10887,0
7573.457143,18036.61752,0.863120569,18335.82832,325319571.7,0.999981137,4.469126177,1.731935961,32811.13891,0
8760.428571,19493.1049,0.591672779,20060.98771,379981138.8,0.999983693,4.441882775,1.73583721,37379.46502,3
18838.71429,43274.75073,0.591672779,44272.70103,1872704051,0.999992417,4.954201762,1.949832252,73113.326,2
5733.014286,12645.17013,0.863120569,13035.52364,159900327.7,0.999975082,3.805099161,1.47475225,26544.95882,0
1821.321429,3508.238251,0.591672779,3723.801744,12307735.63,0.99992157,1.980299064,0.848610779,9665.276208,3
13159.77143,29559.5462,0.591672779,30366.4705,873766771.3,0.999989145,4.87937121,1.918789182,51721.87349,4
5510.621429,11520.83645,0.591672779,12005.63365,132729672.5,0.999974077,4.093791746,1.607204157,24136.08724,4
12710.85714,29197.35479,0.863120569,29870.8515,852485526.5,0.999988761,4.515816963,1.765497916,54544.82896,0
8964.5,19618.44592,0.591672779,20254.93359,384883420.4,0.999984064,4.746078211,1.865249336,36075.32847,4
2789.614286,5118.695798,0.591672779,5499.089731,26201046.67,0.999948792,1.884568,0.882198777,14987.41683,3
19046.61429,43878.6532,0.591672779,44867.15606,1925336207,0.9999925,4.977047745,1.959458242,73430.726,2
8681.757143,18732.85925,0.591672779,19394.88314,350920015.8,0.999983545,4.502646612,1.767819581,36403.66502,3
